year,metabolite,SiteID,country,city,Wednesday,Thursday,Friday,Saturday,Sunday,Monday,Tuesday
2019,cocaine,IT002,IT,Milan,237.42,225.28,216.79,273.73,247.81,244.65,210.18
2019,cocaine,LT001,LT,Kaunas,46.54,41.36,52.14,103.62,94.4,70.9,48.31
2019,cocaine,LT002,LT,Klaipeda,81.84,55.58,66.38,113.35,135.25,99.63,68.35
2019,cocaine,LT003,LT,Vilnius,46.32,48.98,68.71,129.83,111.09,72.46,51.54
2019,cocaine,LV001,LV,Riga,60.57,19.6,53.82,49.84,47.5,91.78,78.26
2019,cocaine,NL001,NL,Amsterdam,898.05,687.74,825.14,1039.35,1238.79,1007.32,1206.68
2019,cocaine,NL002,NL,Eindhoven,575.01,427.28,499.02,669.88,637.17,548.37,461.21
2019,cocaine,NL005,NL,Utrecht,352.02,524.64,468.04,565.26,518.69,396.36,396.76
2019,cocaine,NO001,NO,Oslo,154.06,159.96,198.89,257.15,308.5,248.94,207.25
2019,cocaine,PL003,PL,Krakow P,29.35,42.61,49.54,62.69,43.4,61.17,37.26
2019,cocaine,PT001,PT,Almada,138.39,141.95,169.17,190.98,173.21,142.12,181.99
2019,cocaine,PT002,PT,Lisbon,409.47,391.02,465.8,528.29,537.5,465.59,375.74
2019,cocaine,PT003,PT,Porto,254.53,248.33,233.75,258.91,300.35,381.14,173.43
2019,cocaine,SE001,SE,Gävle,73.64,95.32,78.52,121.64,112.49,65.8,51.28
2019,cocaine,SE005,SE,Stockholm (2),159.57,161.79,176.28,257.27,288.85,245.52,189.29
2019,cocaine,SE008,SE,Uppsala,47.85,49.89,48.4,57.3,83.32,80.48,68.68
2019,cocaine,SI001,SI,Domžale-Kamnik,194.88,225,274.22,356.09,372.2,189.53,123.86
2019,cocaine,SI002,SI,Koper,447.89,510.01,585.02,697.03,665.4,526.84,716.95
2019,cocaine,SI003,SI,Ljubljana,354.93,377.15,407.84,539.82,509.32,453.67,365.26
2019,cocaine,SI004,SI,Maribor,207.15,181.38,214.55,299.82,361.19,253.17,145.21
2019,cocaine,SI005,SI,Novo mesto,183.06,151.03,274.31,489.14,446,93.06,180.53
2019,cocaine,SI006,SI,Velenje,110.27,163.83,112.71,181.96,218.22,122.34,187
2019,cocaine,SK002,SK,Bratislava C,50.65,58.73,63.96,102.68,55.13,59.88,98.56
2019,cocaine,SK004,SK,Piestany,28.45,27.5,21.61,57.05,53.99,30.03,13.67
2019,cocaine,TR001,TR,Adana,4.15,3.43,2.25,2.66,4.17,2.87,2.23
2019,cocaine,TR003,TR,Istanbul (II-VII),37.3,31.01,33.75,41.35,40.3,35.18,34.66
2019,MDMA,AT001,AT,Graz,8.88,8.56,8.21,43.72,27.1,14.94,10.28
2019,MDMA,AT002,AT,Hall-Wattens,5.5,5.13,3.23,10.94,12.8,13.61,6.07
2019,MDMA,AT004,AT,Innsbruck,10.33,15.38,15.22,37.84,47,22.17,16.63
2019,MDMA,AT005,AT,Kapfenberg,11.2,10.51,15.47,39.01,35.96,29.3,28.14
2019,MDMA,AT009,AT,Mürzzuschlag,3.08,3.58,3.79,11.32,18.39,8.84,4.93
2019,MDMA,AT010,AT,Purgstall,1.43,0.41,0.44,0.44,7.1,13.62,7.46
2019,MDMA,AT008,AT,Region Millstättersee,4.44,2.9,4.4,7.3,6.87,9.18,4.31
2019,MDMA,AT003,AT,Wasserverband Hofsteig,20.11,9.11,6.55,14.68,16.33,9.86,6.69
2019,MDMA,BE002,BE,Antwerp Zuid,75.87,123.41,99.54,93.87,162.2,129.63,150.15
2019,MDMA,BE003,BE,Boom,24.02,34.22,24.25,30.09,27.44,34.87,55.56
2019,MDMA,BE005,BE,Brussels,14.6,12.55,16.69,46.87,51.56,37.24,21.07
2019,MDMA,BE007,BE,Koksijde,13.76,8.18,5.67,7.41,24.43,13.38,40.84
2019,MDMA,BE010,BE,Oostende,20.26,16.67,18.31,26.6,44.43,19.78,35.69
2019,MDMA,CH001,CH,Basel,10.67,9.72,16.1,36.35,41.25,25.92,13.55
2019,MDMA,CH002,CH,Berne,9.15,8.33,17.01,23.91,39.43,22.22,10.47
2019,MDMA,CH003,CH,Geneva,16.93,17.65,23.48,58.83,,30.87,18.33
2019,MDMA,CH007,CH,St. Gallen Hofen,10.3,8.79,14.4,53.69,69.85,29.71,13.54
2019,MDMA,CH008,CH,Zurich,18.69,16.98,19.96,53.63,165.25,71.1,30.03
2019,MDMA,CY003,CY,Limassol,13.69,9.81,10.04,8.39,7.17,23.2,23.24
2019,MDMA,CZ004,CZ,Ostrava,18.35,9.11,6.44,27.85,59.62,35.2,19.42
2019,MDMA,CZ005,CZ,Prague (2),46.37,51.55,69.64,182.72,162.87,85.24,58.06
2019,MDMA,DE008,DE,Chemnitz,1.79,1.78,3.36,7.96,14.12,8.08,4.63
2019,MDMA,DE009,DE,Dortmund,7.15,14.38,9.43,31.56,16.84,16.7,11.3
2019,MDMA,DE010,DE,Dresden,2.27,3.66,3.4,9.9,21.36,11.44,3.99
2019,MDMA,DE011,DE,Dülmen,1.46,1.48,3.03,27.09,20.39,8.64,3.06
2019,MDMA,DE012,DE,Erfurt,5.76,4,4.15,11.3,22.57,18.35,8.14
2019,MDMA,DE026,DE,Munich Gut Großlappen,4.62,5.25,15.42,26.42,37.46,22.4,8.02
2019,MDMA,DE030,DE,Saarbrücken (2),7.67,7.17,8.55,19.5,30.87,26.59,14.88
2019,MDMA,DK001,DK,Copenhagen,10.31,4.99,10.88,36.87,135.42,22.34,37.54
2019,MDMA,ES001,ES,Barcelona,27.65,26.26,31.11,67.36,115.28,71,44.65
2019,MDMA,ES002,ES,Castellon,6.77,4.89,5.37,6.46,26.09,27.24,9.72
2019,MDMA,ES003,ES,Madrid VdlV,5.07,6.6,5.09,4.59,8.51,20.56,13.09
2019,MDMA,ES005,ES,Santiago,7.95,7.58,22.56,23.29,23.27,11.87,8.73
2019,MDMA,ES007,ES,Valencia (3),25.93,10.78,11.62,5.98,64.65,38.92,20.97
2019,MDMA,FI001,FI,Espoo,10.31,10.65,12.49,47.68,46.6,26.92,12.61
2019,MDMA,FI003,FI,Helsinki,15.96,15.92,24.26,83.32,101.83,45.18,21.98
2019,MDMA,FI024,FI,Tampere,10.4,11.09,10.47,59.73,37.86,22.26,10.91
2019,MDMA,FI025,FI,Turku,6,6.21,12.62,33.26,59.35,27.85,59.57
2019,MDMA,FR003,FR,Bordeaux I,3.39,20.51,4,30.47,61.13,97.83,40.92
2019,MDMA,FR005,FR,Paris Seine Centre,2.23,2.35,13.31,36.16,76.07,45.51,14.38
2019,MDMA,GB002,GB,London,30.05,23,39.88,67.16,102.62,52.4,37.56
2019,MDMA,GR001,GR,Athens,3.39,6.26,3.33,7.09,10.32,7.03,7.09
2019,MDMA,GR002,GR,Eleusis,2.46,0.33,0.8,0.68,0.34,0.35,0.83
2019,MDMA,HR001,HR,Zagreb,20.34,12.45,13.39,30.13,43.39,25.43,110.41
2019,MDMA,IS002,IS,Reykjavik Klettagarðar,20.88,19.78,29.26,45.83,66.37,43.72,33.67
2019,MDMA,IT001,IT,Bozen,1.77,2.12,8.65,6.81,9.73,3.28,1.52
2019,MDMA,IT002,IT,Milan,3.45,4.43,3.42,9.28,12.77,7.8,4
2019,MDMA,LT001,LT,Kaunas,23.1,15.77,20.04,41.95,52.86,39.97,28.85
2019,MDMA,LT002,LT,Klaipeda,34.38,23.07,20.35,55.11,72.51,54.97,41.67
2019,MDMA,LT003,LT,Vilnius,18.38,13.88,22.16,87.23,66.6,43.12,26.34
2019,MDMA,LV001,LV,Riga,30.35,9.64,15.43,11.31,16.96,44.1,52.17
2019,MDMA,NL001,NL,Amsterdam,453.38,91.05,183.09,246.44,429.95,355.18,252.98
2019,MDMA,NL002,NL,Eindhoven,105.5,73.01,90.15,125.22,183.46,125.98,134.37
2019,MDMA,NL005,NL,Utrecht,74.96,78.65,100.62,202.05,217.42,110.62,119.55
2019,MDMA,NO001,NO,Oslo,33.44,29.79,31.98,56.3,67.54,54.5,44.14
2019,MDMA,PL003,PL,Krakow P,11.25,16.76,28.56,45.53,30.7,34.1,20.63
2019,MDMA,PT001,PT,Almada,5.15,5.52,6.66,19.87,27.34,18.82,5.92
2019,MDMA,PT002,PT,Lisbon,22.19,16.73,17.89,46.38,88.01,73.79,18.73
2019,MDMA,PT003,PT,Porto,14.87,15.32,19.17,24.02,31.1,34.94,10.24
2019,MDMA,SE001,SE,Gävle,16.7,15.35,9.31,19.59,30.57,15.1,8.81
2019,MDMA,SE005,SE,Stockholm (2),20.37,14.18,13.05,26.79,42.46,45.57,30.02
2019,MDMA,SE008,SE,Uppsala,13.66,9.06,10.35,14.74,25.32,27.39,20.16
2019,MDMA,SI001,SI,Domžale-Kamnik,5.6,3.7,4.03,6.46,16,4.08,6.29
2019,MDMA,SI002,SI,Koper,4.6,3.26,2.4,11.78,21.3,20.49,18.48
2019,MDMA,SI003,SI,Ljubljana,12.02,11.2,15.98,44.67,52.1,32.58,15.79
2019,MDMA,SI004,SI,Maribor,12.58,11.57,9.48,23.63,40.6,31.88,10.76
2019,MDMA,SI005,SI,Novo mesto,2.46,6.01,25.46,15.15,1.93,5.41,4.94
2019,MDMA,SI006,SI,Velenje,5.01,8.54,4.51,10.43,20.83,10.36,11.4
2019,MDMA,TR001,TR,Adana,18.72,14.64,12.65,7.35,17.51,16.65,14.04
2019,MDMA,TR003,TR,Istanbul (II-VII),30.81,26.97,24.66,32.65,45.26,40.77,30.53
2019,methamphetamine,AT001,AT,Graz,5.04,4.37,2.68,9.9,5.3,5.67,6.78
2019,methamphetamine,AT002,AT,Hall-Wattens,3.61,4.17,3.52,3.28,2.95,1.95,1.87
2019,methamphetamine,AT004,AT,Innsbruck,2.23,1.83,1.89,1.68,2.33,1.42,2.02
2019,methamphetamine,AT005,AT,Kapfenberg,1.81,1.78,1.24,0.46,0.36,2.99,2.88
2019,methamphetamine,AT009,AT,Mürzzuschlag,0,0,0,0,0,0,0
2019,methamphetamine,AT010,AT,Purgstall,0.79,0.41,0.44,2.85,1.61,1.05,3.21
2019,methamphetamine,AT008,AT,Region Millstättersee,0,0,0,0,0,0,0
2019,methamphetamine,AT003,AT,Wasserverband Hofsteig,1.45,2.01,1.85,0.81,1.56,1.9,1.8
2019,methamphetamine,BE002,BE,Antwerp Zuid,24.09,41.61,24.46,22.99,26.88,23.56,39.3
2019,methamphetamine,BE003,BE,Boom,9.3,13.97,12.02,14.98,9.75,8.34,23.92
2019,methamphetamine,BE005,BE,Brussels,7.88,8.58,11.19,11.76,8.2,11.7,9.5
2019,methamphetamine,BE007,BE,Koksijde,1.02,0.63,1.61,1.44,0.98,0.29,6.7
2019,methamphetamine,BE010,BE,Oostende,1.33,1.28,1.31,3.23,1.61,1.11,1.16
2019,methamphetamine,CH001,CH,Basel,31.66,40.56,34.34,49.42,32.13,35.8,37.67
2019,methamphetamine,CH002,CH,Berne,18,17.96,22.51,22.89,21.42,18.48,20.64
2019,methamphetamine,CH003,CH,Geneva,9.03,12.73,9.1,9.31,,9.03,7.88
2019,methamphetamine,CH007,CH,St. Gallen Hofen,12.34,17.08,7.95,6.24,17.39,13.31,14.82
2019,methamphetamine,CH008,CH,Zurich,62.93,61.01,63.89,64.93,66.2,66.27,66.48
2019,methamphetamine,CY003,CY,Limassol,54.4,51.94,53.76,52.89,48.7,60.72,69.13
2019,methamphetamine,CZ004,CZ,Ostrava,617.62,415.75,408.41,683.76,790.92,723.71,567.95
2019,methamphetamine,CZ005,CZ,Prague (2),693.19,667.55,712.56,745.14,757.32,866.37,645.94
2019,methamphetamine,DE008,DE,Chemnitz,276.52,258.61,285.26,291.06,282.13,277.79,260.61
2019,methamphetamine,DE009,DE,Dortmund,0,0,0,0,0,0,0
2019,methamphetamine,DE010,DE,Dresden,151.48,153.56,166.42,221.2,174.67,182.01,148.11
2019,methamphetamine,DE011,DE,Dülmen,0,0,0,0,0,0,0
2019,methamphetamine,DE012,DE,Erfurt,226.64,241.78,254.04,284.38,279.63,249.81,225.99
2019,methamphetamine,DE026,DE,Munich Gut Großlappen,6.92,6.83,7.33,8.97,9.61,9.12,7.27
2019,methamphetamine,DE030,DE,Saarbrücken (2),0,0,0,0,0,0,0
2019,methamphetamine,DK001,DK,Copenhagen,19.68,8.81,20.99,21.73,46.89,21.31,26.31
2019,methamphetamine,ES001,ES,Barcelona,82.27,96.67,127.05,127.69,130.68,98.03,85.44
2019,methamphetamine,ES002,ES,Castellon,0,0,0,0,0,0,0
2019,methamphetamine,ES003,ES,Madrid VdlV,6.34,8.86,6.3,4.82,4.86,8.28,7.01
2019,methamphetamine,ES005,ES,Santiago,0,0,0,0,0,0,0
2019,methamphetamine,ES007,ES,Valencia (3),9.21,7.96,8.78,6.75,8.54,8.93,6.63
2019,methamphetamine,FI001,FI,Espoo,19.64,21.64,25.05,37.83,34.14,26.95,20.15
2019,methamphetamine,FI003,FI,Helsinki,29.73,26.74,38.68,42.39,40.3,30.09,24.68
2019,methamphetamine,FI024,FI,Tampere,6.9,6.59,5.43,6.69,4.83,6.58,4.42
2019,methamphetamine,FI025,FI,Turku,13.51,10.98,10.16,14.47,17.41,12.17,12.1
2019,methamphetamine,FR003,FR,Bordeaux I,0,0,0,0,0,0,0
2019,methamphetamine,FR005,FR,Paris Seine Centre,0,0,0,0,0,0,0
2019,methamphetamine,GB002,GB,London,62.06,40.33,64.65,59.76,66.2,51.8,58.36
2019,methamphetamine,GR001,GR,Athens,6.82,16.45,7.5,9.07,13.75,11.42,14.25
2019,methamphetamine,GR002,GR,Eleusis,0.94,0.41,0.82,0.59,0.79,0.96,2.29
2019,methamphetamine,HR001,HR,Zagreb,0,0,0,0,0,0,0
2019,methamphetamine,IS002,IS,Reykjavik Klettagarðar,41.61,35.19,26.76,27.5,28.28,23.57,24.16
2019,methamphetamine,IT001,IT,Bozen,0,0,0,0,0,0,0
2019,methamphetamine,IT002,IT,Milan,17.49,17.27,14.36,15.4,23.32,15.95,27.56
2019,methamphetamine,LT001,LT,Kaunas,40.33,34.55,37.47,44.87,40.54,35.18,25.54
2019,methamphetamine,LT002,LT,Klaipeda,7.74,6.33,8.59,6.87,11.69,8.92,7.38
2019,methamphetamine,LT003,LT,Vilnius,28.8,29.24,41.25,39.04,29.62,26.59,24.4
2019,methamphetamine,LV001,LV,Riga,34.47,10.93,31.66,31.26,23.44,42.28,45.89
2019,methamphetamine,NL001,NL,Amsterdam,39.04,19.58,24.59,25.98,34.44,29.45,47.37
2019,methamphetamine,NL005,NL,Utrecht,13.89,10.7,5.9,6.45,5.26,4.91,14.45
2019,methamphetamine,NO001,NO,Oslo,68.79,81.6,78.62,95.86,115,92.8,72.54
2019,methamphetamine,PL003,PL,Krakow P,4.84,2.12,2.16,2.08,2,3.33,2.4
2019,methamphetamine,PT001,PT,Almada,0,0,0,0,0,0,0
2019,methamphetamine,PT002,PT,Lisbon,0,0,0,0,0,0,0
2019,methamphetamine,PT003,PT,Porto,0,0,0,0,0,0,0
2019,methamphetamine,SE001,SE,Gävle,2.28,3.2,1.16,2.45,1.22,1.08,1.04
2019,methamphetamine,SE005,SE,Stockholm (2),13.98,13.82,12.8,14.66,13.28,12.71,14.78
2019,methamphetamine,SE008,SE,Uppsala,1.5,1.73,2.33,2.3,2.11,1.58,1.96
2019,methamphetamine,SI001,SI,Domžale-Kamnik,0.28,0.29,0.28,0.28,0.35,0.76,0.29
2019,methamphetamine,SI002,SI,Koper,0.69,0.29,0.28,0.28,0.28,1.09,0.36
2019,methamphetamine,SI003,SI,Ljubljana,6.24,43.9,38.47,11.5,6.22,4.52,4.94
2019,methamphetamine,SI004,SI,Maribor,0.44,0.46,1.09,0.9,1.21,0.55,1.18
2019,methamphetamine,SI005,SI,Novo mesto,0,0,0,0,0,0,0
2019,methamphetamine,SI006,SI,Velenje,0,0,0,0,0,0,0
2019,methamphetamine,TR003,TR,Istanbul (II-VII),20.29,16,14.76,13.86,13.99,15.42,19.05
2018,amphetamine,AT002,AT,Hall-Wattens,4.18,5.22,5.24,6.76,6.86,6.82,5.22
2018,amphetamine,AT004,AT,Innsbruck,12.33,16.5,16.45,22.39,20.4,16.94,14.34
2018,amphetamine,AT008,AT,Region Millstättersee,7.42,7.12,7.47,6.78,7.88,6.13,7.2
2018,amphetamine,AT003,AT,Wasserverband Hofsteig,10.73,10.7,10.03,14.39,12.29,12.78,11.48
2018,amphetamine,BE002,BE,Antwerp Zuid,177.37,198.03,191.24,200.94,172.89,186.77,142.87
2018,amphetamine,BE004,BE,Brugge,56.69,58.94,75.5,46.37,61.13,28.15,58.41
2018,amphetamine,BE005,BE,Brussels,30.56,28.57,31.65,37.96,44.98,35.82,35.18
2018,amphetamine,BE007,BE,Koksijde,37.01,44.36,70.85,72.96,59.5,51.12,52.2
2018,amphetamine,BE010,BE,Oostende,69.79,209.64,201.13,215.09,184.58,88.47,92.71
2018,amphetamine,CH001,CH,Basel,32.63,29.17,48.78,28.76,42.17,36.3,41.4
2018,amphetamine,CH002,CH,Berne,32.85,37.74,44.02,48.08,38.64,35.56,24.93
2018,amphetamine,CH003,CH,Geneva,7.2,8.66,10.52,9.57,10.66,14.37,8.99
2018,amphetamine,CH007,CH,St. Gallen Hofen,35.16,51.97,60.14,69.51,43.42,36.26,36.55
2018,amphetamine,CH008,CH,Zurich,38.13,49.38,42.73,54.16,69.12,60.63,48.17
2018,amphetamine,CY003,CY,Limassol,8.96,6.84,8.39,7.09,7.28,8.04,6.54
2018,amphetamine,CZ001,CZ,Brno,14.1,14.54,18.26,15.01,14.31,16.23,17.44
2018,amphetamine,CZ002,CZ,Budweis,20.71,16.54,16.37,16.26,24.92,27.52,18.56
2018,amphetamine,DE001,DE,Berlin (4),142.2,135.39,122.16,154.79,162.57,154.11,138.72
2018,amphetamine,DE008,DE,Chemnitz,18.56,19.53,27.28,18.53,22.03,15.81,14.42
2018,amphetamine,DE009,DE,Dortmund,110.41,143.21,135.84,144.78,154.71,140.26,137.85
2018,amphetamine,DE010,DE,Dresden,28.69,25.74,23.45,36.05,38.33,18.44,22.76
2018,amphetamine,DE011,DE,Dülmen,101.49,85.5,109.06,120.73,145.82,104.54,128.01
2018,amphetamine,DE012,DE,Erfurt,48.53,31.79,36.11,41.94,40.89,47.86,31.22
2018,amphetamine,DE026,DE,Munich Gut Großlappen,2.88,4.74,2.54,14.35,12.69,3.41,3.48
2018,amphetamine,DE030,DE,Saarbrücken (2),373.64,417.07,423.98,446.1,450.59,406.7,333.4
2018,amphetamine,DK001,DK,Copenhagen,55.32,56.16,56.26,67,51.79,67,62.63
2018,amphetamine,ES001,ES,Barcelona,49.49,37.79,34.06,41.08,37.08,25.9,20.98
2018,amphetamine,ES002,ES,Castellon,0,0,0,0,0,0,0
2018,amphetamine,ES003,ES,Madrid VdlV,0,0,0,0,0,0,0
2018,amphetamine,ES005,ES,Santiago,0,0,0,0,0,0,0
2018,amphetamine,ES007,ES,Valencia (3),12.89,12.4,13.39,15.5,16.51,15.71,14.92
2018,amphetamine,FI001,FI,Espoo,79.69,74.18,85.23,112.17,108.52,88.47,80.97
2018,amphetamine,FI002,FI,Hämeenlinna,80.38,94.05,91.39,105.79,103.67,81.35,74.01
2018,amphetamine,FI003,FI,Helsinki,129.41,142.08,143.59,178.24,184.4,146.72,121.3
2018,amphetamine,FI004,FI,Joensuu,63.62,37.08,45.47,38.51,27.41,74.39,68.94
2018,amphetamine,FI005,FI,Jyväskylä,103.17,83.51,101.87,120.79,112.23,95.67,83.74
2018,amphetamine,FI006,FI,Kajaani,32.79,42.24,35.05,33.94,42.38,35.37,27.61
2018,amphetamine,FI007,FI,Kemi,138.48,107.05,87.69,90.91,77.97,84.49,109.66
2018,amphetamine,FI008,FI,Kokkola,24.27,22.39,22.15,27.83,26.68,26.15,26.62
2018,amphetamine,FI009,FI,Kotka,110.82,109.33,105.93,112.26,104.99,95.5,75.59
2018,amphetamine,FI010,FI,Kouvola,174.18,144.52,140.93,182.81,173.39,144.47,131.13
2018,amphetamine,FI011,FI,Kuopio,116.36,84.95,117.8,84.06,93.6,61.56,31.88
2018,amphetamine,FI012,FI,Lahti,139.85,141.34,148.45,182.6,193.13,154.92,163.74
2018,amphetamine,FI013,FI,Lappeenranta,54.08,50.97,73.74,98.31,89.9,69.15,51.76
2018,amphetamine,FI014,FI,Mariehamn,58.64,49.01,60.1,73.28,75.22,,45.18
2018,amphetamine,FI015,FI,Mikkeli,90.55,109.48,112.06,118.2,103.2,74.97,65.3
2018,amphetamine,FI016,FI,Oulu,81.21,74.63,74.49,75.47,68.48,58.15,53.02
2018,amphetamine,FI018,FI,Pori,31.83,29.55,40.67,43.77,53.58,44.94,40.11
2018,amphetamine,FI020,FI,Rovaniemi,105.15,122.37,117.74,147.07,156.64,159.22,162.12
2018,amphetamine,FI022,FI,Savonlinna,21.95,20.97,25.88,25.25,20.03,15.29,10.79
2018,amphetamine,FI023,FI,Seinäjoki,61.49,54.22,58.43,80.53,58.73,50.58,38.05
2018,amphetamine,FI024,FI,Tampere,54.42,59.17,63.99,83.45,82.22,68.6,64.71
2018,amphetamine,FI025,FI,Turku,61.64,60.63,68.47,70.69,68.06,63.23,71.01
2018,amphetamine,FI026,FI,Vaasa,64.89,59.67,65.78,70.13,70.26,61.42,61.16
2018,amphetamine,FR003,FR,Bordeaux I,0,0,0,0,0,0,0
2018,amphetamine,FR005,FR,Paris Seine Centre,0,0,0,0,0,0,0
2018,amphetamine,FR006,FR,Paris South Suburbs,0,0,0,0,0,0,0
2018,amphetamine,GR001,GR,Athens,8.82,5.09,9.68,11.15,9.91,11.09,4.72
2018,amphetamine,HR001,HR,Zagreb,64.92,86.12,117.49,78.23,95.75,49.92,40.14
2018,amphetamine,IS002,IS,Reykjavik Klettagarðar,209.94,178.1,213.18,230.02,228.55,223.18,185.55
2018,amphetamine,IT001,IT,Bozen,1.76,1.74,2.32,2.32,2.35,2.96,1.95
2018,amphetamine,IT002,IT,Milan,0,0,0,0,0,0,0
2018,amphetamine,LT001,LT,Kaunas,10.92,24.46,13.75,11.13,9.45,16.76
2018,amphetamine,LT002,LT,Klaipeda,36.08,12.01,14.83,19.52,15.72,27.62,19.35
2018,amphetamine,LT003,LT,Vilnius,14.98,14.28,18.73,17.8,17.02,14.41,15.67
2018,amphetamine,NL001,NL,Amsterdam,131.83,142.98,103.23,105.23,199.52,244.47,152.55
2018,amphetamine,NO001,NO,Oslo,172.84,212.64,229.21,205.65,180.75,221.44,143.5
2018,amphetamine,PT001,PT,Almada,0.96,0.93,2.89,3.46,1.83,2.69,0.36
2018,amphetamine,PT002,PT,Lisbon,6.07,1.69,5.34,6.13,6.92,5.82,4.6
2018,amphetamine,PT003,PT,Porto,1.39,1.59,1.69,1.71,2.85,2.42,1.87
2018,amphetamine,SI001,SI,Domžale-Kamnik,7.05,4.21,4.74,7.15,7.97,4.4,33.35
2018,amphetamine,SI003,SI,Ljubljana,19.67,18.34,,25.05,25.87,16.59,17.89
2018,amphetamine,SI004,SI,Maribor,0.78,1.14,1.37,10.94,11.24,0.75,0.78
2018,amphetamine,SK002,SK,Bratislava C,19.43,12.45,27.59,19.16,21.93,26.59,15.95
2018,amphetamine,SK004,SK,Piestany,41.92,32.33,11.11,23.42,30.28,23.89,5.49
2018,amphetamine,TR002,TR,Istanbul I,4.44,3.79,3.64,5.84,4.69,4.2,3.46
2018,cannabis,AT002,AT,Hall-Wattens,70.95,67.73,71.21,63.57,62.86,74.63,80.56
2018,cannabis,AT004,AT,Innsbruck,84.43,74.62,86.99,130.18,83.16,92.28,85.97
2018,cannabis,AT008,AT,Region Millstättersee,35.39,61.06,38.66,36.6,36.3,33.99,33.34
2018,cannabis,AT003,AT,Wasserverband Hofsteig,68.12,63.82,64.81,61.83,58.99,69.11,90.56
2018,cannabis,CZ001,CZ,Brno,27.41,35.26,52.84,32.36,22.97,34.94,39.01
2018,cannabis,CZ002,CZ,Budweis,52.88,30.47,21.82,18.47,43.24,50.4,40.72
2018,cannabis,ES001,ES,Barcelona,177.52,167.33,201.01,228.82,312.33,247.43,281.33
2018,cannabis,ES002,ES,Castellon,100.37,62.03,48.12,52.42,51.83,64.31,70.35
2018,cannabis,ES003,ES,Madrid VdlV,50.96,61.49,53.6,44.08,59.73,63.18,64.8
2018,cannabis,ES005,ES,Santiago,49.39,64.78,74.21,48.3,67.43,81.76,68.45
2018,cannabis,ES007,ES,Valencia (3),29.23,21.71,22.12,19.88,25.3,33.56,32.78
2018,cannabis,FR003,FR,Bordeaux I,63.5,117.87,212.98,152.54,148.05,293.14,166.32
2018,cannabis,FR005,FR,Paris Seine Centre,82.63,122.9,95.63,70.03,71.23,32.96,106.57
2018,cannabis,FR006,FR,Paris South Suburbs,94.03,64.79,65.78,82.71,108.22,108.77,91.55
2018,cannabis,GR001,GR,Athens,49.17,75.84,52.11,44.17,41.91,58.06,34.66
2018,cannabis,HR001,HR,Zagreb,177.67,138.43,79.21,136.39,86.74,109.19,112.58
2018,cannabis,IS002,IS,Reykjavik Klettagarðar,138.01,105.43,84.59,79,74.5,92.2,107.43
2018,cannabis,IT001,IT,Bozen,40.99,71.76,43.52,40.12,39.73,42.7,41.04
2018,cannabis,IT002,IT,Milan,29.86,23.54,26.87,23.95,38.09,24.66,53.1
2018,cannabis,NL001,NL,Amsterdam,231.43,256.7,178.85,187.16,299.28,474.67,221.41
2018,cannabis,NL002,NL,Eindhoven,136.36,90.54,185.99,135.55,114.97,84.42,131.13
2018,cannabis,NL005,NL,Utrecht,99.36,130.61,83.68,95.62,86.46,114.55,94.32
2018,cannabis,PT001,PT,Almada,33.78,68.94,112.56,83.35,96.92,58.81,86.67
2018,cannabis,PT002,PT,Lisbon,141.09,64.88,124.08,105,133.68,129.81,125.13
2018,cannabis,PT003,PT,Porto,51.73,46.62,24.42,33.68,69.68,30.25,56.33
2018,cannabis,SI001,SI,Domžale-Kamnik,22.46,16.45,12.5,24,30.87,31.53,21.89
2018,cannabis,SI003,SI,Ljubljana,38.75,39,,37.85,39.41,43.58,31.59
2018,cannabis,SK002,SK,Bratislava C,40.58,37.14,42.44,41.49,46.06,42.1,43.11
2018,cannabis,SK004,SK,Piestany,27.85,28.52,18.18,11.55,10.74,16.66,12.19
2018,cocaine,AT002,AT,Hall-Wattens,180.88,177.42,193.59,250.09,232.49,176.75,138.48
2018,cocaine,AT004,AT,Innsbruck,277.43,309.18,366.45,421.89,429.46,273.04,271.11
2018,cocaine,AT008,AT,Region Millstättersee,50.09,68.75,84.23,91.59,107.63,51.89,50.52
2018,cocaine,AT003,AT,Wasserverband Hofsteig,134.63,139.53,162.76,276.42,279.05,154.05,126.7
2018,cocaine,BE002,BE,Antwerp Zuid,669.67,750.51,805.87,945.86,792.43,800.29,637.89
2018,cocaine,BE004,BE,Brugge,65.76,74.06,53.58,49.06,90.04,38.62,79.48
2018,cocaine,BE005,BE,Brussels,345.77,391.83,455.31,562.4,585.36,353.05,334.01
2018,cocaine,BE007,BE,Koksijde,54.56,83.29,91.26,109.59,102.49,86.57,81.59
2018,cocaine,BE010,BE,Oostende,69.18,157.44,178.82,219.35,180.08,89.42,79.93
2018,cocaine,CH001,CH,Basel,535.57,553.72,627.97,621.23,719.54,537.56,501.84
2018,cocaine,CH002,CH,Berne,421.95,426.5,506.51,610.15,568.11,418.2,548
2018,cocaine,CH003,CH,Geneva,509.39,493.4,673.24,836.39,733.42,488.77,468.43
2018,cocaine,CH007,CH,St. Gallen Hofen,564.64,648.84,834.09,990.92,946.86,490.6,482.43
2018,cocaine,CH008,CH,Zurich,709.06,764.95,773.04,1199.89,1125.49,783.85,635.45
2018,cocaine,CZ001,CZ,Brno,18.87,21.91,33.63,31.36,46.46,42.01,28.23
